"ckId";"jId";"clicks";"landClicks";"orderValue"
"3243470996807629357";"2";"3";"com";"43.22"
"3243489699108503485";"1";"1";"com";"20.80"
"3243489699108503485";"2";"2";"com";"20.80"
"3243495926827849333";"1";"1";"com";"14.87"
"3243495926827849333";"2";"1";"com";"30.67"
"3243504670861172045";"1";"4";"com";"41.24"
"3243504670861172045";"2";"5";"com";"66.96"
"3243504767816696973";"1";"1";"com";"20.80"
"3243504767816696973";"2";"1";"com";"20.80"
"3243507950555249197";"1";"1";"com";"16.76"
"3243507950555249197";"2";"4";"com";"25.66"
"3243514403122844077";"1";"1";"com";"16.76"
"3243514403122844077";"2";"1";"com";"16.76"
"3243543157694005477";"1";"1";"com";"20.80"
"3243543157694005477";"2";"4";"com";"47.73"
"3243543737531371949";"1";"4";"com";"48.20"
"3243543737531371949";"2";"3";"com";"52.75"
"3243575099399347533";"1";"1";"com";"27.73"
"3243575099399347533";"2";"25";"com";"70.46"
"3243576415085401717";"1";"1";"com";"20.80"
"3243576415085401717";"2";"2";"com";"25.80"
"3243577389690651789";"1";"1";"com";"20.80"
"3243577389690651789";"2";"1";"com";"37.42"
"3243597901380720725";"1";"2";"com";"20.80"
"3243597901380720725";"2";"1";"com";"10.50"
"3243598663317993381";"1";"1";"com";"41.78"
"3243598663317993381";"2";"3";"com";"20.80"
"3243606440010594213";"1";"1";"com";"20.80"
"3243606440010594213";"2";"1";"com";"17.56"
"3243606711835033829";"1";"1";"com";"58.15"
"3243606711835033829";"2";"1";"com";"56.47"
"3243640066618170701";"1";"2";"com";"46.32"
"3243640066618170701";"2";"4";"com";"41.60"
"3243656513541116077";"1";"1";"com";"87.03"
"3243656513541116077";"2";"1";"com";"83.40"
"3243673051430130093";"1";"6";"com";"44.75"
"3243673051430130093";"2";"7";"com";"84.20"
"3243679728543995509";"1";"1";"com";"20.80"
"3243679728543995509";"2";"5";"com";"20.80"
"3243680777036118573";"1";"1";"com";"20.80"
"3243680777036118573";"2";"2";"com";"20.80"
"3243714286941386965";"1";"1";"com";"16.76"
"3243714286941386965";"2";"1";"com";"43.36"
"3243734216998916269";"1";"6";"com";"30.02"
"3243734216998916269";"2";"8";"com";"22.56"
"3243739014695499685";"1";"1";"com";"22.56"
"3243739014695499685";"2";"1";"com";"20.80"
"3243748957997760741";"1";"1";"com";"43.53"
"3243748957997760741";"2";"1";"com";"22.56"
"3243750774215293485";"1";"2";"com";"85.01"
"3243750774215293485";"2";"1";"com";"20.80"
"3243760829790689365";"1";"1";"com";"33.04"
"3243760829790689365";"2";"4";"com";"42.89"
"3243767826359533501";"1";"1";"com";"16.60"
"3243767826359533501";"2";"1";"com";"16.60"
"3243789331864764349";"1";"1";"com";"20.80"
"3243789331864764349";"2";"1";"com";"41.60"
"3243807732544845733";"1";"1";"com";"16.60"
"3243807732544845733";"2";"1";"com";"39.70"
"3243839886934939253";"1";"9";"com";"58.67"
"3243839886934939253";"2";"4";"com";"41.21"
"3243845835766641621";"1";"1";"com";"20.80"
"3243845835766641621";"2";"2";"com";"25.66"
"3243864433344119013";"1";"2";"com";"37.40"
"3243864433344119013";"2";"1";"com";"103.25"
"3243921136324459053";"1";"3";"com";"20.80"
"3243921136324459053";"2";"1";"com";"25.66"
"3243945514156176341";"1";"3";"com";"75.00"
"3243945514156176341";"2";"1";"com";"74.80"
"3243959544958685613";"1";"2";"com";"33.52"
"3243959544958685613";"2";"1";"com";"33.52"
"3243988985617332781";"1";"1";"com";"42.26"
"3243988985617332781";"2";"1";"com";"62.44"
"3244436796322355285";"1";"7";"com";"64.50"
"3244436796322355285";"2";"1";"com";"25.17"
"3244536334991242197";"1";"3";"com";"45.80"
"3244536334991242197";"2";"2";"com";"54.02"
"3244550523164047573";"1";"2";"com";"68.06"
"3244550523164047573";"2";"2";"com";"16.75"
"3244550763732537773";"1";"1";"com";"33.57"
"3244550763732537773";"2";"1";"com";"20.80"
"3244620131313129557";"1";"5";"com";"20.80"
"3244620131313129557";"2";"2";"com";"39.32"
"3244622529045739429";"1";"2";"com";"33.04"
"3244622529045739429";"2";"1";"com";"22.56"
"3244631898651112405";"1";"1";"com";"52.10"
"3244631898651112405";"2";"1";"com";"52.10"
"3244647219722207165";"1";"2";"com";"20.80"
"3244647219722207165";"2";"1";"com";"21.60"
"3244656640296763325";"1";"2";"com";"33.04"
"3244656640296763325";"2";"7";"com";"30.21"
"3244664124025618365";"1";"1";"com";"20.80"
"3244664124025618365";"2";"1";"com";"22.56"
"3244669233140866381";"1";"1";"com";"20.80"
"3244669233140866381";"2";"1";"com";"20.80"
"3244687762518980517";"1";"1";"com";"16.76"
"3244687762518980517";"2";"2";"com";"33.04"
"3244706859252188301";"1";"2";"com";"20.80"
"3244706859252188301";"2";"1";"com";"20.80"
"3244710477846024365";"1";"5";"com";"20.80"
"3244710477846024365";"2";"1";"com";"25.00"
"3244755195032245877";"1";"2";"com";"20.80"
"3244755195032245877";"2";"3";"com";"33.52"
"3244759091205125077";"1";"1";"com";"23.11"
"3244759091205125077";"2";"2";"com";"21.60"
"3244769678819591309";"1";"1";"com";"41.60"
"3244769678819591309";"2";"1";"com";"41.93"
"3244770958568862677";"1";"2";"com";"57.10"
"3244770958568862677";"2";"1";"com";"79.64"
"3244776430424299125";"1";"1";"com";"62.40"
"3244776430424299125";"2";"1";"com";"20.80"
"3244783699119575469";"1";"1";"com";"33.52"
"3244783699119575469";"2";"4";"com";"41.60"
"3244792055934751149";"1";"5";"com";"20.80"
"3244792055934751149";"2";"1";"com";"15.80"
"3244793323033985253";"1";"2";"com";"30.18"
"3244793323033985253";"2";"3";"com";"32.56"
"3244794490912774229";"1";"1";"com";"79.04"
"3244794490912774229";"2";"1";"com";"56.47"
"3244796075554379381";"1";"1";"com";"34.17"
"3244796075554379381";"2";"2";"com";"34.17"
"3244803371143542693";"1";"3";"com";"85.25"
"3244803371143542693";"2";"3";"com";"100.11"
"3244848021573220909";"1";"1";"com";"20.80"
"3244848021573220909";"2";"1";"com";"41.60"
"3244848123511585325";"1";"1";"com";"33.36"
"3244848123511585325";"2";"3";"com";"58.52"
"3244966703850863137";"1";"11";"com";"59.50"
"3244966703850863137";"2";"11";"com";"64.02"
"3245011907173686593";"1";"3";"com";"61.98"
"3245011907173686593";"2";"1";"com";"61.98"
"3245026506925153601";"1";"1";"com";"83.73"
"3245026506925153601";"2";"10";"com";"78.52"
"3245087263381526617";"1";"1";"com";"25.66"
"3245087263381526617";"2";"2";"com";"25.00"
"3245095295960234529";"1";"2";"com";"26.25"
"3245095295960234529";"2";"2";"com";"21.50"
"3245098706483026009";"1";"5";"com";"33.49"
"3245098706483026009";"2";"4";"com";"33.36"
"3245111855307300161";"1";"3";"com";"15.80"
"3245111855307300161";"2";"2";"com";"16.76"
"3245111895958494529";"1";"1";"com";"39.70"
"3245111895958494529";"2";"1";"com";"69.95"
"3245112383571507113";"1";"1";"com";"20.80"
"3245112383571507113";"2";"3";"com";"16.76"
"3245112544297236697";"1";"1";"com";"20.80"
"3245112544297236697";"2";"2";"com";"41.60"
"3245115865397475241";"1";"4";"com";"67.62"
"3245115865397475241";"2";"3";"com";"32.52"
"3245119063235495045";"1";"1";"com";"49.12"
"3245119063235495045";"2";"4";"com/others";"39.06"
"3245154826438317685";"1";"3";"com";"41.48"
"3245154826438317685";"2";"1";"com";"43.91"
"3245155073851931169";"1";"2";"com";"46.60"
"3245155073851931169";"2";"1";"com";"15.71"
"3245165534144108149";"1";"5";"com";"22.73"
"3245165534144108149";"2";"12";"com";"29.37"
"3245184323736844505";"1";"1";"com";"35.68"
"3245184323736844505";"2";"6";"com";"20.80"
"3245186080294582817";"1";"1";"com";"25.66"
"3245186080294582817";"2";"4";"com";"41.60"
"3245191904068907993";"1";"1";"com";"23.90"
"3245191904068907993";"2";"1";"com";"20.80"
"3245216290389889197";"1";"1";"com";"43.91"
"3245216290389889197";"2";"2";"com";"25.80"
"3245217413054087101";"1";"1";"com";"53.85"
"3245217413054087101";"2";"1";"com";"41.46"
"3245218715972671093";"1";"1";"com";"41.60"
"3245218715972671093";"2";"1";"com";"36.50"
"3245224935991285849";"1";"1";"com";"60.36"
"3245224935991285849";"2";"1";"com";"20.80"
"3245226618511167905";"1";"1";"com";"68.19"
"3245226618511167905";"2";"3";"com";"20.80"
"3245239710494232749";"1";"1";"com";"20.80"
"3245239710494232749";"2";"1";"com";"21.60"
"3245239737522330945";"1";"1";"com";"20.80"
"3245239737522330945";"2";"1";"com";"20.80"
"3245268497864855969";"1";"8";"com";"83.08"
"3245268497864855969";"2";"3";"com";"74.08"
"3245280734931327065";"1";"1";"com";"61.98"
"3245280734931327065";"2";"1";"com";"33.57"
"3245317338857223129";"1";"4";"com";"15.80"
"3245317338857223129";"2";"7";"com";"25.17"
"3245322223191339993";"1";"1";"com";"20.80"
"3245322223191339993";"2";"1";"com";"16.76"
"3245322481879234473";"1";"1";"com";"44.23"
"3245322481879234473";"2";"1";"com";"56.30"
"3245322766504695897";"1";"1";"com";"20.80"
"3245322766504695897";"2";"3";"com";"20.80"
"3245322935904243885";"1";"4";"com";"41.60"
"3245322935904243885";"2";"1";"com";"41.93"
"3245340057522934177";"1";"1";"com";"62.56"
"3245340057522934177";"2";"2";"com";"77.12"
"3245360512657012649";"1";"1";"com";"20.80"
"3245360512657012649";"2";"4";"com";"24.96"
"3245375789755014465";"1";"5";"com";"33.36"
"3245375789755014465";"2";"5";"com";"20.80"
"3245387415426185433";"1";"1";"com";"83.40"
"3245387415426185433";"2";"2";"com";"20.49"
"3245400818794379177";"1";"1";"com";"50.00"
"3245400818794379177";"2";"3";"com";"25.00"
"3245422546715162537";"1";"1";"com";"20.99"
"3245422546715162537";"2";"1";"com";"16.76"
"3245431137723486381";"1";"1";"com";"20.49"
"3245431137723486381";"2";"2";"com";"15.80"
"3245442404211243553";"1";"6";"com";"20.66"
"3245442404211243553";"2";"4";"com";"25.66"
"3245443349926133683";"1";"1";"com";"83.06"
"3245443349926133683";"2";"3";"com";"81.46"
"3245443401079853219";"1";"1";"com";"40.98"
"3245443401079853219";"2";"2";"com";"20.80"
"3245446472333794638";"1";"1";"com";"40.98"
"3245446472333794638";"2";"1";"com";"68.40"
"3245470259037083255";"1";"1";"com";"30.00"
"3245470259037083255";"2";"1";"com";"25.66"
"3245687374146967639";"1";"1";"com";"16.60"
"3245687374146967639";"2";"1";"com";"22.56"
"3245857735266285783";"1";"1";"com";"21.50"
"3245857735266285783";"2";"3";"com";"60.15"
"3245870910497886629";"1";"8";"com";"16.76"
"3245870910497886629";"2";"14";"com";"25.17"
"3245932455902843043";"1";"1";"com";"20.80"
"3245932455902843043";"2";"1";"com";"30.00"
"3245989790394357367";"1";"1";"com";"43.28"
"3245989790394357367";"2";"1";"com";"66.60"
"3245999067339174879";"1";"1";"com";"20.80"
"3245999067339174879";"2";"2";"com";"16.60"
"3246022166243705071";"1";"2";"com";"75.20"
"3246022166243705071";"2";"5";"com";"41.60"
"3246046185344991471";"1";"1";"com";"20.80"
"3246046185344991471";"2";"4";"com";"20.80"
"3246048352239885646";"1";"1";"com";"16.75"
"3246048352239885646";"2";"1";"com";"16.75"
"3246084331801687983";"1";"1";"com";"37.75"
"3246084331801687983";"2";"4";"com";"46.00"
"3246108242287269495";"1";"3";"com";"16.60"
"3246108242287269495";"2";"12";"com";"32.97"
"3246120352148888910";"1";"1";"com";"30.00"
"3246120352148888910";"2";"1";"com";"32.69"
"3246126543931448654";"1";"3";"com";"20.80"
"3246126543931448654";"2";"1";"com";"16.60"
"3246129826058214734";"1";"3";"com";"25.17"
"3246129826058214734";"2";"6";"com";"29.37"
"3246132044996022693";"1";"13";"com";"-3.70"
"3246132044996022693";"2";"1";"com";"20.80"
"3246139789476368547";"1";"1";"com";"20.80"
"3246139789476368547";"2";"1";"com";"25.66"
"3246141689210879923";"1";"3";"com";"25.00"
"3246141689210879923";"2";"5";"com";"46.13"
"3246141892198404517";"1";"3";"com/others";"24.74"
"3246141892198404517";"2";"2";"com";"24.74"
"3246146156312396939";"1";"8";"com";"27.73"
"3246146156312396939";"2";"1";"com";"23.90"
"3246164926779101605";"1";"3";"com";"70.89"
"3246164926779101605";"2";"1";"com";"25.66"
"3246195243493635039";"1";"1";"com";"58.68"
"3246195243493635039";"2";"1";"com";"58.68"
"3246199561059842605";"1";"1";"com";"50.25"
"3246199561059842605";"2";"1";"com";"41.86"
"3246228292193237549";"1";"1";"com";"20.80"
"3246228292193237549";"2";"3";"com";"21.60"
"3246232375952152183";"1";"1";"com";"21.60"
"3246232375952152183";"2";"1";"com";"25.97"
"3246244383858626723";"1";"6";"com";"48.11"
"3246244383858626723";"2";"1";"com";"20.80"
"3246244547453271987";"1";"4";"com";"64.92"
"3246244547453271987";"2";"4";"com";"22.56"
"3246254998551527663";"1";"2";"com";"20.80"
"3246254998551527663";"2";"2";"com";"30.18"
"3246265056391857291";"1";"1";"com";"20.80"
"3246265056391857291";"2";"1";"com";"15.80"
"3246286883298219639";"1";"4";"com";"62.80"
"3246286883298219639";"2";"2";"com";"25.17"
"3246293357944636555";"1";"1";"com";"20.80"
"3246293357944636555";"2";"1";"com";"20.80"
"3246297747250231215";"1";"1";"com";"106.68"
"3246297747250231215";"2";"1";"com";"91.33"
"3246306050311192815";"1";"1";"com";"42.40"
"3246306050311192815";"2";"2";"com";"37.35"
"3246313969358472331";"1";"6";"com";"22.56"
"3246313969358472331";"2";"1";"com";"50.00"
"3246325399289856239";"1";"1";"com";"53.08"
"3246325399289856239";"2";"1";"com";"16.76"
"3246328009371681007";"1";"1";"com";"35.61"
"3246328009371681007";"2";"3";"com";"66.77"
"3246330291341507117";"1";"2";"com";"15.80"
"3246330291341507117";"2";"2";"com";"25.00"
"3246346351348285679";"1";"6";"com";"20.80"
"3246346351348285679";"2";"3";"com";"50.25"
"3246349771803211695";"1";"1";"com";"21.60"
"3246349771803211695";"2";"1";"com";"25.02"
"3246382854208226443";"1";"1";"com";"20.80"
"3246382854208226443";"2";"1";"com";"25.66"
"3246412966223952087";"1";"2";"com";"39.31"
"3246412966223952087";"2";"3";"com";"33.49"
"3246415877758793943";"1";"1";"com";"25.11"
"3246415877758793943";"2";"2";"com";"20.80"
"3246429503408315726";"1";"1";"com";"53.32"
"3246429503408315726";"2";"1";"com";"38.40"
"3246432604542482989";"1";"28";"com";"77.47"
"3246432604542482989";"2";"4";"com";"58.56"
"3246443386957207159";"1";"1";"com";"62.40"
"3246443386957207159";"2";"1";"com";"20.80"
"3246465333954885551";"1";"1";"com";"16.75"
"3246465333954885551";"2";"3";"com";"37.57"
"3246467491454523479";"1";"1";"com";"61.77"
"3246467491454523479";"2";"2";"com";"33.53"
"3246481333127480459";"1";"5";"com";"20.80"
"3246481333127480459";"2";"20";"com";"20.80"
"3246496282314806903";"1";"1";"com";"18.32"
"3246496282314806903";"2";"1";"com";"20.80"
"3246517482340487589";"1";"1";"com";"20.69"
"3246517482340487589";"2";"4";"com";"16.60"
"3246520699203883429";"1";"1";"com";"15.80"
"3246520699203883429";"2";"5";"com";"25.17"
"3246543521301135599";"1";"8";"com";"50.17"
"3246543521301135599";"2";"1";"com";"33.57"
"3246552258841688279";"1";"4";"com";"57.56"
"3246552258841688279";"2";"6";"com";"170.58"
"3246559820718801135";"1";"5";"com";"23.90"
"3246559820718801135";"2";"2";"com";"25.17"
"3246561486125928871";"1";"1";"com";"25.66"
"3246561486125928871";"2";"1";"com";"22.56"
"3246561682872352695";"1";"1";"com";"16.76"
"3246561682872352695";"2";"1";"com";"20.80"
"3246561782931653767";"1";"1";"com";"41.97"
"3246561782931653767";"2";"1";"com";"50.17"
"3246562631338689671";"1";"1";"com";"20.80"
"3246562631338689671";"2";"1";"com";"16.76"
"3246572361788430431";"1";"1";"com";"18.91"
"3246572361788430431";"2";"4";"com";"40.50"
"3246596850869877287";"1";"1";"com";"113.40"
"3246596850869877287";"2";"1";"com";"39.32"
"3246615681768109023";"1";"1";"com";"25.66"
"3246615681768109023";"2";"1";"com";"25.80"
"3246632673061376423";"1";"2";"com";"16.76"
"3246632673061376423";"2";"1";"com";"39.70"
"3246638592499385479";"1";"1";"com";"41.60"
"3246638592499385479";"2";"2";"com";"21.60"
"3246643865897154783";"1";"7";"com";"37.90"
"3246643865897154783";"2";"3";"com";"15.80"
"3246656730934808743";"1";"1";"com";"45.38"
"3246656730934808743";"2";"2";"com";"16.60"
"3246734305241610463";"1";"3";"com";"31.31"
"3246734305241610463";"2";"2";"com";"66.69"
"3246744777009402023";"1";"1";"com";"64.95"
"3246744777009402023";"2";"4";"com";"20.80"
"3246748832700045407";"1";"1";"com";"54.29"
"3246748832700045407";"2";"1";"com";"44.30"
"3246749390274039975";"1";"1";"com";"16.76"
"3246749390274039975";"2";"2";"com";"25.66"
"3246764938944855991";"1";"1";"com";"54.02"
"3246764938944855991";"2";"4";"com";"48.50"
"3246767449420333295";"1";"1";"com";"20.80"
"3246767449420333295";"2";"1";"com";"36.56"
"3246787171658505543";"1";"1";"com";"46.60"
"3246787171658505543";"2";"1";"com";"20.76"
"3246792556909966303";"1";"1";"com";"66.64"
"3246792556909966303";"2";"1";"com";"84.14"
"3246849418552426423";"1";"1";"com";"22.56"
"3246849418552426423";"2";"1";"com";"22.56"
"3246881949255481567";"1";"12";"com";"79.78"
"3246881949255481567";"2";"6";"com";"16.76"
"3246906595304552999";"1";"1";"com";"16.76"
"3246906595304552999";"2";"1";"com";"16.60"
"3246948740442896607";"1";"3";"com";"30.66"
"3246948740442896607";"2";"3";"com";"15.80"
"3247286940646519775";"1";"2";"com";"60.36"
"3247286940646519775";"2";"1";"com";"60.36"
"3247315724275811463";"1";"1";"com";"25.66"
"3247315724275811463";"2";"2";"com";"20.80"
"3247401466184349919";"1";"1";"com";"58.06"
"3247401466184349919";"2";"2";"com";"87.60"
"3247416913990533047";"1";"1";"com";"16.76"
"3247416913990533047";"2";"1";"com";"25.66"
"3247427235753236095";"1";"2";"com";"49.95"
"3247427235753236095";"2";"8";"com";"81.01"
"3247432373960196023";"1";"12";"com";"37.40"
"3247432373960196023";"2";"18";"com";"79.32"
"3247445773117296807";"1";"5";"com";"39.16"
"3247445773117296807";"2";"1";"com";"66.34"
"3247454072537619783";"1";"1";"com";"41.86"
"3247454072537619783";"2";"5";"com";"21.76"
"3247475571583620735";"1";"1";"com";"20.80"
"3247475571583620735";"2";"1";"com";"16.76"
"3247483967036733663";"1";"2";"com";"15.80"
"3247483967036733663";"2";"1";"com";"25.00"
"3247513960588513447";"1";"1";"com";"37.40"
"3247513960588513447";"2";"2";"com";"20.80"
"3247546557024702631";"1";"4";"com";"15.80"
"3247546557024702631";"2";"1";"com";"20.80"
"3247562137052124799";"1";"7";"com";"80.61"
"3247562137052124799";"2";"15";"com";"30.00"
"3247567557149855911";"1";"2";"com";"74.66"
"3247567557149855911";"2";"1";"com";"30.00"
"3247574467399924263";"1";"3";"com";"15.50"
"3247574467399924263";"2";"1";"com";"30.00"
"3247594163482399143";"1";"2";"com/others";"36.04"
"3247594163482399143";"2";"2";"com";"25.17"
"3247607461758123959";"1";"1";"com";"22.56"
"3247607461758123959";"2";"2";"com";"33.57"
"3247632312858320199";"1";"1";"com";"20.80"
"3247632312858320199";"2";"2";"com";"41.60"
"3247688524735975591";"1";"2";"com";"41.60"
"3247688524735975591";"2";"2";"com";"21.60"
"3247691654391414711";"1";"6";"com";"16.60"
"3247691654391414711";"2";"3";"com";"34.32"
"3247742752506517599";"1";"1";"com";"20.99"
"3247742752506517599";"2";"1";"com";"20.80"
"3247749336506826991";"1";"1";"com";"33.04"
"3247749336506826991";"2";"1";"com";"60.50"
"3247755941646435463";"1";"1";"com";"20.80"
"3247755941646435463";"2";"1";"com";"43.28"
"3247793992137447039";"1";"1";"com";"22.56"
"3247793992137447039";"2";"2";"com";"20.00"
"3247809442711877551";"1";"9";"com";"46.60"
"3247809442711877551";"2";"1";"com";"15.50"
"3247815456135845983";"1";"1";"com";"20.80"
"3247815456135845983";"2";"1";"com";"43.36"
"3247835468955393351";"1";"1";"com";"20.80"
"3247835468955393351";"2";"2";"com";"16.60"
"3247856620444595167";"1";"4";"com";"76.73"
"3247856620444595167";"2";"9";"com";"41.60"
"3247856762514051495";"1";"1";"com";"20.80"
"3247856762514051495";"2";"5";"com";"104.00"
"3247857105406788743";"1";"1";"com";"20.80"
"3247857105406788743";"2";"3";"com";"23.90"
"3247858174232903607";"1";"1";"com";"15.80"
"3247858174232903607";"2";"1";"com";"20.80"
"3247864961136857255";"1";"1";"com";"20.80"
"3247864961136857255";"2";"1";"com";"15.80"
"3247880944991877671";"1";"2";"com";"62.48"
"3247880944991877671";"2";"1";"com";"22.56"
"3247904802914448351";"1";"1";"com";"65.95"
"3247904802914448351";"2";"5";"com";"43.36"
"3247920164116633695";"1";"1";"com";"20.80"
"3247920164116633695";"2";"1";"com";"16.76"
"3247921137765581959";"1";"1";"com";"33.49"
"3247921137765581959";"2";"1";"com";"108.58"
"3247942821377736943";"1";"1";"com";"27.90"
"3247942821377736943";"2";"1";"com";"22.56"
"3247943614906513959";"1";"2";"com";"47.90"
"3247943614906513959";"2";"1";"com";"37.26"
"3247968850959932743";"1";"1";"com";"60.29"
"3247968850959932743";"2";"3";"com";"33.49"
"3247995919504783279";"1";"1";"com";"41.46"
"3247995919504783279";"2";"2";"com";"33.04"
"3247996137977680039";"1";"3";"com";"41.94"
"3247996137977680039";"2";"3";"com";"37.56"
"3247996700584841383";"1";"1";"com";"44.00"
"3247996700584841383";"2";"3";"com";"48.00"
"3247996709862650847";"1";"1";"com";"33.04"
"3247996709862650847";"2";"6";"com";"21.60"
"3247999763299188663";"1";"5";"com";"20.80"
"3247999763299188663";"2";"2";"com";"24.37"
"3248002784070480863";"1";"1";"com";"35.97"
"3248002784070480863";"2";"1";"com";"18.90"
"3248003503393619895";"1";"2";"com";"20.80"
"3248003503393619895";"2";"15";"com";"35.38"
"3248004264676557959";"1";"1";"com";"33.61"
"3248004264676557959";"2";"2";"com";"41.97"
"3248005273473792551";"1";"3";"com";"39.32"
"3248005273473792551";"2";"1";"com";"70.66"
"3248009883198429279";"1";"1";"com";"21.00"
"3248009883198429279";"2";"20";"com";"60.66"
"3248013549422773383";"1";"1";"com";"60.29"
"3248013549422773383";"2";"4";"com";"33.49"
"3248014662037419951";"1";"1";"com";"37.75"
"3248014662037419951";"2";"2";"com";"61.73"
"3248021177871907039";"1";"5";"com";"73.06"
"3248021177871907039";"2";"2";"com";"85.72"
"3248038801062248375";"1";"1";"com";"33.52"
"3248038801062248375";"2";"2";"com";"41.60"
"3248043118276131367";"1";"2";"com";"25.12"
"3248043118276131367";"2";"1";"com";"16.76"
"3248061389788427231";"1";"2";"com";"20.80"
"3248061389788427231";"2";"2";"com";"25.17"
"3248134787273077727";"1";"1";"com";"20.80"
"3248134787273077727";"2";"5";"com";"59.42"
"3248141093744689079";"1";"4";"com";"23.11"
"3248141093744689079";"2";"15";"com";"41.76"
"3248145138161039279";"1";"1";"com";"78.66"
"3248145138161039279";"2";"1";"com";"74.37"
"3248154074192820447";"1";"1";"com";"46.32"
"3248154074192820447";"2";"2";"com";"30.00"
"3248209481418421215";"1";"1";"com";"20.80"
"3248209481418421215";"2";"1";"com";"16.60"
"3248231041667699111";"1";"8";"com";"94.97"
"3248231041667699111";"2";"13";"com";"64.83"
"3248234583254120367";"1";"4";"com";"41.97"
"3248234583254120367";"2";"27";"com/others";"25.02"
"3248261208914018231";"1";"4";"com";"15.80"
"3248261208914018231";"2";"2";"com";"33.52"
"3248272185692798903";"1";"2";"com";"89.92"
"3248272185692798903";"2";"1";"com";"122.00"
"3248281919313426983";"1";"4";"com";"17.02"
"3248281919313426983";"2";"11";"com";"18.90"
"3248346502719879087";"1";"6";"com";"30.18"
"3248346502719879087";"2";"1";"com";"20.80"
"3248350302541189543";"1";"1";"com";"82.95"
"3248350302541189543";"2";"2";"com";"60.15"
"3248505648505174567";"1";"1";"com";"22.56"
"3248505648505174567";"2";"2";"com";"22.56"
"3248793615039740127";"1";"2";"com";"20.99"
"3248793615039740127";"2";"3";"com";"20.80"
"3248896311751089479";"1";"7";"com";"24.24"
"3248896311751089479";"2";"14";"com";"21.60"
"3248906018159081391";"1";"1";"com";"20.80"
"3248906018159081391";"2";"2";"com";"17.56"
"3248928270619522991";"1";"1";"com";"20.80"
"3248928270619522991";"2";"2";"com";"11.76"
"3248946761745569407";"1";"11";"com";"59.33"
"3248946761745569407";"2";"2";"com";"45.80"
"3248967604701772327";"1";"4";"com";"54.03"
"3248967604701772327";"2";"4";"com";"25.17"
"3248992699205813383";"1";"1";"com";"32.52"
"3248992699205813383";"2";"1";"com";"60.04"
"3249017609009510319";"1";"2";"com";"29.16"
"3249017609009510319";"2";"1";"com";"51.08"
"3249047148519495775";"1";"3";"com";"57.19"
"3249047148519495775";"2";"1";"com";"32.53"
"3249053906684099111";"1";"1";"com";"52.26"
"3249053906684099111";"2";"1";"com";"31.47"
"3249063121469325239";"1";"33";"com";"63.65"
"3249063121469325239";"2";"10";"com";"39.64"
"3249068224628668335";"1";"1";"com";"33.49"
"3249068224628668335";"2";"1";"com";"21.60"
"3249162668728130887";"1";"1";"com";"20.80"
"3249162668728130887";"2";"2";"com";"33.57"
"3249178870099744863";"1";"1";"com";"43.53"
"3249178870099744863";"2";"1";"com";"62.98"
"3249180398520900935";"1";"2";"com";"73.32"
"3249180398520900935";"2";"4";"com";"75.49"
"3249206093112415856";"1";"1";"com";"70.88"
"3249206093112415856";"2";"1";"com";"66.28"
"3249212471172415416";"1";"1";"com";"45.80"
"3249212471172415416";"2";"1";"com";"76.08"
"3249219545520412272";"1";"1";"com";"24.16"
"3249219545520412272";"2";"2";"com";"41.46"
"3249271044594217936";"1";"8";"com";"33.57"
"3249271044594217936";"2";"9";"com";"35.50"
"3249272480774231664";"1";"1";"com";"39.70"
"3249272480774231664";"2";"1";"com";"42.19"
"3249281115873089616";"1";"1";"com";"20.80"
"3249281115873089616";"2";"1";"com";"68.70"
"3249287546714208160";"1";"2";"com";"20.80"
"3249287546714208160";"2";"4";"com";"22.56"
"3249303950184158832";"1";"1";"com";"42.80"
"3249303950184158832";"2";"1";"com";"23.90"
"3249317905237557176";"1";"1";"com";"39.33"
"3249317905237557176";"2";"4";"com";"33.49"
"3249321292674899272";"1";"10";"com";"19.18"
"3249321292674899272";"2";"1";"com";"33.52"
"3249338714152767656";"1";"1";"com";"13.36"
"3249338714152767656";"2";"1";"com";"20.80"
"3249355833204554280";"1";"1";"com";"20.80"
"3249355833204554280";"2";"2";"com";"30.00"
"3249356793180075936";"1";"4";"com";"20.80"
"3249356793180075936";"2";"6";"com";"51.26"
"3249357650730680544";"1";"1";"com";"37.40"
"3249357650730680544";"2";"1";"com";"16.76"
"3249369035195810952";"1";"1";"com";"20.80"
"3249369035195810952";"2";"2";"com";"20.80"
"3249369566194700712";"1";"2";"com";"20.80"
"3249369566194700712";"2";"1";"com";"45.81"
"3249372444913309296";"1";"3";"com";"39.50"
"3249372444913309296";"2";"2";"com";"18.90"
"3249373685269665392";"1";"3";"com";"25.80"
"3249373685269665392";"2";"1";"com";"25.66"
"3249381966755139752";"1";"2";"com";"33.04"
"3249381966755139752";"2";"7";"com";"37.42"
"3249382525537105824";"1";"3";"com";"55.67"
"3249382525537105824";"2";"3";"com";"33.57"
"3249387481056950824";"1";"3";"com";"20.80"
"3249387481056950824";"2";"2";"com";"25.66"
"3249402507234907760";"1";"2";"com";"20.00"
"3249402507234907760";"2";"3";"com";"66.60"
"3249405006956204456";"1";"3";"com";"52.75"
"3249405006956204456";"2";"13";"com";"104.70"
"3249474882768998568";"1";"1";"com";"30.02"
"3249474882768998568";"2";"1";"com";"20.80"
